metricsType,mapsCompleted,reducesCompleted,mapProgress,reduceProgress,mapsTotal,reducesTotal,mapsPending,reducesPending,mapsRunning,reducesRunning,startTime,responseTimeSec,finishTime,jobId,timestamp
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0067,1710857080.4826565
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0067,1710857083.6466286
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0067,1710857086.819037
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0067,1710857089.9996908
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0067,1710857093.1750362
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0067,1710857096.3204713
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0067,1710857099.492932
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0067,1710857102.6747365
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0067,1710857105.8263738
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0067,1710857108.9844663
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0068,1710857151.4143655
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0068,1710857154.488301
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0068,1710857157.5994785
